Province,City,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index
Guangdong,Shenzhen,2023-01-20,23.13,7.68,6.72,611.07,10.65,2.58,0.024,0.2,0.112,1.92,23.57,3.77,8.81,0.6,0.15,105.0,47.44533333333334
Shanghai,Shanghai,2023-09-02,22.15,7.25,8.85,298.62,0.74,1.42,0.021,0.9,0.136,2.98,7.69,3.46,5.95,0.4,0.17,113.0,65.0
Yunnan,Dali,2023-01-23,17.04,7.876000000000001,6.93,601.5350000000001,2.3320000000000003,2.805,0.0176,0.66,0.0814,2.706,25.058000000000003,3.575,4.620000000000001,0.275,0.08800000000000001,112.2,53.568099999999994
Henan,Zhengzhou,2023-08-03,11.82,8.26,6.82,487.95,4.0,2.17,0.001,0.73,0.021,2.87,16.34,4.31,4.63,0.55,0.16,101.0,52.5025
Guangdong,Guangzhou,2023-12-18,22.39,6.54,7.27,503.16,0.32,2.4,0.017,0.76,0.12,2.52,19.1,2.53,0.43,0.31,0.11,90.0,69.556
Zhejiang,Ningbo,2023-04-24,27.47,6.83,12.85,536.84,6.43,2.03,0.016,0.64,0.092,2.71,9.51,3.92,7.19,0.75,0.1,107.0,56.666666666666664
Sichuan,Mianyang,2023-05-03,25.73,6.97,8.42,598.59,2.94,2.37,0.028,0.33,0.104,2.96,23.91,5.36,2.13,0.29,0.13,111.0,60.0
Jiangsu,Suzhou,2023-04-07,27.74,6.69,8.2,424.63,1.71,2.25,0.03,0.57,-0.088,3.25,12.71,2.13,1.02,0.08,0.11,93.0,76.63891666666667
Jiangsu,Nanjing,2023-04-11,29.76,7.744000000000001,10.37,605.7700000000001,3.311,2.959,0.023100000000000002,0.935,0.07590000000000001,2.2220000000000004,13.453000000000001,3.6630000000000003,6.6770000000000005,0.29700000000000004,0.07700000000000001,105.60000000000001,58.934400000000004
Guangdong,Guangzhou,2023-07-26,23.02,7.31,4.68,654.98,9.03,2.46,0.028,0.47,0.03,3.01,25.69,4.82,8.42,0.4,0.14,102.0,45.0
Jiangsu,Suzhou,2023-06-09,15.77,7.87,7.57,399.67,1.08,1.1,0.007,0.67,0.137,2.86,20.32,4.2,5.92,0.57,0.03,99.0,60.25141666666667
Shandong,Jinan,2023-02-13,16.14,6.94,7.32,695.29,0.49,2.03,0.012,0.29,0.089,3.33,15.48,3.79,7.71,0.4,0.1,81.0,65.0
Henan,Luoyang,2023-03-30,23.23,8.514000000000001,6.15,521.202,8.349,2.9370000000000003,0.013200000000000002,0.924,0.1155,3.8500000000000005,38.87400000000001,4.598,5.291,0.319,0.099,107.80000000000001,43.46431666666666
Hubei,Yichang,2023-10-28,10.37,7.36,9.16,546.71,2.29,1.95,0.036,0.44,0.087,2.55,18.08,2.27,0.74,0.62,0.01,88.0,71.66666666666667
Shandong,Jinan,2023-09-03,28.02,7.34,4.9,650.52,3.5,2.22,0.023,0.45,0.058,2.82,27.29,3.08,1.52,0.21,0.1,89.0,60.0
Zhejiang,Hangzhou,2023-12-20,12.89,7.11,10.15,586.96,1.5,2.67,0.014,0.78,0.089,3.36,25.73,2.52,5.9,0.79,0.07,104.0,56.666666666666664
Hubei,Wuhan,2023-09-18,14.41,8.151000000000002,11.36,549.758,4.554,1.804,0.013200000000000002,0.5830000000000001,0.2662,3.9050000000000002,21.483000000000004,4.444000000000001,8.14,0.35200000000000004,0.14300000000000002,116.60000000000001,52.80497499999999
Guangdong,Shenzhen,2023-09-24,20.36,6.95,10.07,369.0,3.34,2.71,0.007,0.54,0.137,2.77,26.06,5.09,4.83,0.7,-0.02,104.0,58.333333333333336
Guangdong,Guangzhou,2023-03-31,19.14,6.44,7.87,277.56,10.21,1.97,0.02,0.49,0.149,2.69,22.1,2.86,6.48,0.44,0.1,88.0,55.945166666666665
Guangdong,Guangzhou,2023-03-26,21.5,6.69,8.17,466.66,0.76,2.28,0.007,0.38,0.102,2.7,18.89,5.62,2.96,0.04,0.07,86.0,71.63891666666667
Shanghai,Shanghai,2023-12-01,18.34,7.14,4.58,603.72,1.28,1.67,0.041,0.81,0.017,2.04,19.57,5.91,6.33,0.49,0.08,79.0,60.0
Zhejiang,Hangzhou,2023-06-22,19.33,6.64,5.79,525.96,7.25,2.21,0.023,0.6,0.149,3.69,29.76,4.02,3.92,0.25,0.12,93.0,53.16683333333333
Shanghai,Shanghai,2023-01-05,18.0,7.45,7.25,526.12,0.14,1.53,0.011,0.61,0.143,3.85,16.51,4.34,3.71,0.5,0.03,105.0,64.75025
Shandong,Qingdao,2023-07-25,15.88,6.4,10.55,244.75,2.98,1.05,0.019,0.57,0.034,2.72,22.39,4.29,4.08,0.55,0.09,106.0,64.1675
Beijing,Beijing,2023-12-01,15.87,7.02,8.16,654.41,0.05,1.6,0.038,0.2,0.103,3.19,20.21,3.81,4.25,0.34,0.06,96.0,70.0
Jiangsu,Nanjing,2023-10-30,21.02,6.9190000000000005,8.71,796.0700000000002,3.1350000000000002,2.1670000000000003,0.006600000000000001,0.8360000000000001,0.0858,3.0140000000000007,24.068,5.654,5.753000000000001,0.561,0.07700000000000001,111.10000000000001,55.0
Henan,Zhengzhou,2023-02-21,17.39,6.27,7.19,405.3,8.86,2.36,0.022,0.31,0.096,1.9,16.28,2.42,9.0,0.19,0.23,124.0,53.80675
Guangdong,Guangzhou,2023-11-15,16.94,7.39,6.71,584.68,0.17,1.3,0.021,0.64,0.164,3.25,17.35,5.39,7.33,0.55,0.16,99.0,56.583416666666665
Jiangsu,Nanjing,2023-05-03,22.16,7.051000000000001,7.75,541.332,0.0,1.32,0.036300000000000006,0.40700000000000003,0.18480000000000002,1.8920000000000001,19.877000000000002,2.9810000000000003,8.481,0.924,-0.022000000000000002,117.7,65.0
Shanghai,Shanghai,2023-09-28,25.09,6.77,10.15,611.05,1.97,2.1,0.021,0.61,0.036,2.22,19.39,5.54,2.63,0.54,0.06,119.0,63.333333333333336
Shandong,Jinan,2023-12-29,21.73,6.83,8.99,648.28,7.63,1.88,0.023,0.91,0.138,2.65,19.91,4.13,6.33,0.55,0.19,111.0,50.0
Henan,Luoyang,2023-04-05,15.96,7.667000000000001,6.39,721.4130000000001,1.7490000000000003,2.0020000000000002,0.034100000000000005,0.22000000000000003,0.1287,4.521000000000001,21.043,4.18,7.084000000000001,0.66,0.18700000000000003,129.8,49.148075
Beijing,Beijing,2023-01-19,19.25,7.56,8.93,383.25,5.69,1.71,0.02,0.69,0.122,3.4,22.67,4.22,4.67,0.26,0.13,92.0,57.778333333333336
Hubei,Yichang,2023-07-26,21.43,6.85,9.8,439.22,12.65,1.04,0.01,0.53,0.17,3.5,27.51,4.21,4.58,0.67,0.06,93.0,56.666666666666664
Jiangsu,Nanjing,2023-07-04,21.84,8.58,7.29,627.1100000000001,6.479,1.859,0.027500000000000004,0.451,-0.027500000000000004,2.5410000000000004,15.873000000000001,3.2560000000000002,6.996000000000001,0.627,0.12100000000000001,112.2,53.28116666666667
Shanghai,Shanghai,2023-04-26,17.92,7.35,8.47,505.65,4.53,1.79,0.037,0.51,0.039,2.5,31.41,3.58,0.84,0.38,0.01,96.0,68.33333333333333
Sichuan,Mianyang,2023-04-20,20.0,7.15,7.79,360.57,10.07,1.37,0.022,0.41,0.157,3.43,17.31,4.78,5.54,0.77,0.14,111.0,50.0
Sichuan,Chengdu,2023-11-21,16.71,7.799,6.3,551.9140000000001,7.3260000000000005,2.53,0.023100000000000002,0.638,0.044000000000000004,3.575,14.927000000000001,5.456,7.623,0.627,0.132,90.2,45.44844166666667
Hubei,Wuhan,2023-12-10,13.07,7.700000000000001,3.68,685.366,2.7170000000000005,1.9910000000000003,0.036300000000000006,0.33,0.18810000000000002,3.399,24.662000000000003,4.906000000000001,6.798,0.462,-0.022000000000000002,99.00000000000001,55.723166666666664
Shanghai,Shanghai,2023-10-05,21.55,7.27,6.28,492.75,0.29,1.68,-0.002,0.52,0.159,3.14,18.22,4.24,8.68,0.32,0.1,105.0,61.666666666666664
Zhejiang,Ningbo,2023-07-22,22.26,6.87,9.85,370.28,3.83,1.23,0.038,0.46,0.095,3.43,24.26,5.16,7.75,0.49,0.17,94.0,53.333333333333336
Yunnan,Kunming,2023-01-03,25.56,6.72,4.99,514.62,8.0,1.65,0.011,0.52,0.021,2.55,17.71,5.06,4.74,0.7,0.11,90.0,55.0
Yunnan,Kunming,2023-09-09,30.28,6.76,9.31,576.92,14.26,1.35,0.015,0.3,0.106,2.54,16.65,3.1,4.52,0.51,0.09,103.0,63.333333333333336
Zhejiang,Ningbo,2023-01-18,18.28,6.68,6.44,564.41,2.09,2.04,0.024,0.37,0.141,3.32,16.74,5.13,7.32,0.91,0.19,107.0,49.944500000000005
Yunnan,Dali,2023-05-04,18.06,8.118,11.65,595.9140000000001,52.228,1.1550000000000002,0.0033000000000000004,0.638,0.1342,3.146,31.471000000000004,5.489000000000001,1.9800000000000002,0.517,0.05500000000000001,108.9,54.56321666666667
Hubei,Yichang,2023-04-29,18.17,6.96,6.23,514.31,8.99,1.87,0.036,0.68,0.092,2.5,15.82,3.52,6.01,0.65,0.06,92.0,53.333333333333336
Sichuan,Chengdu,2023-08-19,21.04,7.678000000000001,6.69,400.89500000000004,1.9690000000000003,2.189,0.011000000000000001,0.8800000000000001,0.058300000000000005,3.399,29.260000000000005,4.4990000000000006,4.697,0.5830000000000001,0.07700000000000001,115.50000000000001,54.117549999999994
Hubei,Yichang,2023-05-20,23.75,6.16,7.5,558.37,8.57,2.39,0.028,0.44,0.079,3.16,29.84,3.77,4.1,0.74,0.1,106.0,50.16816666666667
Jiangsu,Nanjing,2023-02-26,16.59,7.502000000000001,7.21,541.618,1.309,1.1440000000000001,0.0044,0.5720000000000001,0.0803,2.8600000000000003,22.517,3.6410000000000005,8.338000000000001,0.41800000000000004,0.198,90.2,56.272616666666664
Guangdong,Guangzhou,2023-08-01,28.92,6.92,5.34,449.88,7.12,2.06,-0.004,0.23,0.062,2.61,26.07,2.09,2.14,0.59,0.11,105.0,58.333333333333336
Hubei,Wuhan,2023-10-15,17.3,7.799,10.57,531.278,2.068,2.6290000000000004,0.0198,0.649,0.1628,2.9920000000000004,20.108000000000004,4.8950000000000005,1.562,0.649,0.044000000000000004,113.30000000000001,57.11510833333333
Zhejiang,Hangzhou,2023-07-19,16.12,6.88,8.62,478.73,19.48,2.33,0.022,0.44,0.105,2.44,24.15,5.62,2.6,0.18,0.08,95.0,61.666666666666664
Yunnan,Dali,2023-11-04,19.02,8.47,9.1,491.70000000000005,0.9460000000000001,1.8920000000000001,0.0088,0.55,0.0517,3.586,12.837000000000002,2.0240000000000005,1.9580000000000002,0.462,0.099,85.80000000000001,70.25308333333334
Beijing,Beijing,2023-02-14,27.39,6.48,8.63,515.52,0.34,2.15,0.024,0.34,0.107,2.53,14.73,2.38,5.81,0.53,0.08,94.0,69.3895
Shanghai,Shanghai,2023-11-10,21.47,7.68,7.98,593.62,14.19,2.09,0.029,0.46,0.124,2.78,19.34,5.59,6.28,0.39,0.12,98.0,54.112
Guangdong,Guangzhou,2023-03-28,16.21,6.51,7.72,617.02,0.12,1.57,0.02,0.51,0.111,3.21,11.98,2.71,2.67,0.52,0.09,101.0,69.47275
Yunnan,Dali,2023-06-28,20.02,7.414000000000001,6.1,489.19200000000006,7.623,2.552,0.011000000000000001,0.5830000000000001,-0.0099,3.9490000000000003,22.0,2.6510000000000002,6.886,0.913,0.05500000000000001,125.4,51.51681666666667
Shanghai,Shanghai,2023-05-10,14.4,6.63,6.28,427.55,1.09,1.82,0.016,0.65,0.134,2.23,17.03,5.25,5.59,0.57,0.11,118.0,56.47241666666667
Jiangsu,Nanjing,2023-03-04,20.04,7.700000000000001,5.76,390.36800000000005,0.22000000000000003,2.607,0.0187,0.539,0.09020000000000002,3.2560000000000002,20.218,3.806,3.9380000000000006,0.517,0.165,102.30000000000001,54.0565
Zhejiang,Ningbo,2023-10-18,21.59,6.17,9.52,388.78,3.38,1.83,0.012,0.33,0.077,3.3,23.52,6.93,2.59,0.52,0.07,109.0,58.52925
Beijing,Beijing,2023-11-26,14.18,7.7,6.35,796.95,2.4,2.31,0.023,0.88,0.105,2.95,25.78,3.63,5.78,0.59,0.05,104.0,54.0565
Beijing,Beijing,2023-09-06,21.09,7.83,4.94,655.72,16.74,2.34,0.021,0.5,0.093,3.49,24.31,3.85,1.96,0.51,0.06,96.0,55.36241666666666
Beijing,Beijing,2023-11-23,21.1,6.28,11.86,489.72,0.59,2.67,0.017,0.88,0.102,2.57,24.25,3.89,7.11,0.58,0.08,98.0,58.8345
Sichuan,Mianyang,2023-08-27,25.99,6.77,4.41,638.56,0.58,1.82,0.029,0.63,0.111,3.11,14.25,4.77,6.58,0.96,0.12,108.0,55.0
Jiangsu,Nanjing,2023-01-07,18.0,7.667000000000001,6.2,513.37,0.7150000000000001,2.123,0.020900000000000002,0.44000000000000006,0.12210000000000001,3.2450000000000006,20.999000000000002,4.939000000000001,5.665000000000001,0.42900000000000005,0.066,90.2,59.148075
Sichuan,Mianyang,2023-08-05,12.07,7.18,9.3,549.35,4.24,2.17,0.029,0.49,0.107,3.83,24.14,4.94,4.47,0.5,0.12,97.0,56.666666666666664
Guangdong,Shenzhen,2023-03-07,17.97,7.06,7.29,503.08,7.54,1.83,-0.0,0.43,0.044,2.65,14.17,2.72,2.99,0.63,0.07,105.0,60.0
Henan,Zhengzhou,2023-12-26,36.42,7.39,7.47,586.9,11.96,2.8,0.016,-0.03,0.056,3.25,20.8,3.88,3.03,0.5,0.1,85.0,58.25008333333333
Beijing,Beijing,2023-06-27,24.07,6.85,8.1,540.79,4.17,2.35,0.003,0.14,0.073,2.97,19.52,4.19,2.22,0.82,0.18,97.0,60.0
Zhejiang,Hangzhou,2023-10-11,21.53,6.99,11.95,420.37,0.26,2.47,0.024,0.62,0.017,4.07,11.74,4.16,4.7,0.48,0.14,93.0,65.0
Beijing,Beijing,2023-04-28,22.93,6.87,10.32,636.18,4.1,2.91,0.023,0.53,0.073,3.37,23.54,3.27,6.44,0.7,0.04,85.0,60.0
Hubei,Yichang,2023-11-28,25.7,6.32,8.8,431.92,19.71,2.18,0.023,0.22,0.044,2.69,20.12,3.66,5.62,0.7,0.05,102.0,55.61216666666667
Zhejiang,Ningbo,2023-01-20,28.41,6.83,13.01,502.45,1.8,2.1,0.006,0.09,0.044,3.6,25.48,3.87,4.28,0.33,0.09,92.0,65.0
Shandong,Jinan,2023-02-03,18.06,7.11,10.86,469.69,12.85,1.38,0.024,0.85,0.139,2.44,12.29,4.27,5.3,0.75,0.13,89.0,58.333333333333336
Zhejiang,Hangzhou,2023-02-12,22.3,6.45,9.88,432.88,8.25,1.34,0.019,0.42,0.105,3.26,17.43,3.52,6.36,0.27,0.06,116.0,59.30625
Yunnan,Kunming,2023-11-13,29.07,6.41,4.85,387.99,5.03,1.18,0.027,0.42,0.05,3.91,14.03,3.27,3.78,-0.06,0.1,107.0,65.86191666666667
Henan,Zhengzhou,2023-05-15,19.05,7.15,8.65,515.46,1.03,2.66,0.027,0.54,0.13,2.97,20.92,4.59,0.85,0.68,0.14,108.0,56.666666666666664
Shandong,Qingdao,2023-12-30,14.87,7.09,8.27,477.73,0.05,2.01,0.026,0.14,0.15,2.79,25.08,4.64,4.14,0.48,0.1,97.0,63.333333333333336
Henan,Luoyang,2023-06-30,16.74,7.6450000000000005,10.96,605.9680000000001,2.9370000000000003,1.7490000000000003,0.0198,0.451,0.08800000000000001,4.829,12.463000000000001,5.104,10.835,0.792,0.11000000000000001,100.10000000000001,55.875791666666665
Zhejiang,Ningbo,2023-01-01,15.84,6.46,5.73,540.52,2.66,0.57,0.008,0.52,0.129,2.84,26.87,5.03,4.75,0.45,0.12,90.0,56.00066666666667
Guangdong,Shenzhen,2023-01-18,25.67,6.34,9.93,572.1,4.15,2.21,0.019,0.8,0.136,3.65,14.06,3.14,3.37,0.54,0.19,105.0,57.334333333333326
Shandong,Jinan,2023-08-18,30.59,6.39,10.05,400.52,8.2,1.56,0.009,0.75,0.152,3.52,25.78,2.46,1.87,0.37,0.08,106.0,62.47308333333333
Henan,Zhengzhou,2023-10-09,21.32,7.12,7.63,583.24,9.38,1.59,0.028,0.44,0.105,2.83,21.7,2.99,6.45,0.49,0.06,89.0,58.333333333333336
Yunnan,Kunming,2023-07-17,24.07,6.05,6.34,354.02,8.45,1.6,0.002,0.07,0.136,2.01,14.28,4.28,5.18,0.56,0.1,94.0,59.86291666666667
Jiangsu,Nanjing,2023-11-19,11.94,7.194000000000001,7.7,452.463,2.2660000000000005,1.9910000000000003,0.0143,0.47300000000000003,0.1463,3.74,30.316000000000003,2.7390000000000003,4.5760000000000005,0.8250000000000001,0.011000000000000001,105.60000000000001,58.333333333333336
Guangdong,Shenzhen,2023-09-27,19.2,7.51,7.64,734.41,10.3,1.43,0.048,0.54,0.119,3.27,22.28,6.15,8.57,0.31,0.2,105.0,49.58375
Beijing,Beijing,2023-12-02,23.51,7.67,6.21,451.44,2.63,2.59,0.034,0.79,0.024,3.79,18.5,6.05,6.25,0.55,0.1,79.0,57.473083333333335
Hubei,Yichang,2023-06-05,18.13,6.46,7.69,541.73,5.1,2.67,0.021,0.66,0.142,3.46,20.11,4.05,6.79,0.29,0.04,90.0,56.00066666666667
Jiangsu,Nanjing,2023-08-01,23.49,7.953000000000001,8.01,480.01800000000003,6.6000000000000005,3.3000000000000003,0.027500000000000004,0.451,0.17270000000000002,3.168,23.386000000000003,2.9260000000000006,2.178,0.671,0.17600000000000002,107.80000000000001,51.68775833333333
Zhejiang,Hangzhou,2023-03-15,22.26,6.43,10.47,563.71,2.58,2.47,0.031,0.93,0.155,1.93,21.61,2.43,5.3,0.52,0.07,95.0,59.250750000000004
Sichuan,Mianyang,2023-09-23,26.35,7.16,9.74,483.38,3.3,1.85,0.047,0.59,0.182,2.65,17.76,3.75,9.95,0.46,0.06,100.0,60.0
Henan,Luoyang,2023-05-17,25.27,7.425000000000001,5.34,653.5210000000001,10.263000000000002,1.6610000000000003,-0.022000000000000002,0.341,0.08910000000000001,3.2670000000000003,20.515,7.48,6.578000000000001,0.275,0.14300000000000002,96.80000000000001,49.819624999999995
Beijing,Beijing,2023-08-03,15.47,7.65,4.6,578.43,35.35,2.32,0.034,0.88,0.039,2.93,19.75,4.68,4.67,0.36,0.11,114.0,54.19525000000001
Zhejiang,Hangzhou,2023-10-17,23.25,6.15,6.83,804.07,6.32,2.53,0.013,0.6,0.071,3.63,25.62,6.08,4.54,0.82,0.13,99.0,48.473749999999995
Beijing,Beijing,2023-06-30,24.28,6.99,6.27,423.17,1.77,1.07,0.014,0.78,0.026,3.39,24.4,6.45,7.08,0.69,0.12,117.0,51.666666666666664
Zhejiang,Ningbo,2023-07-30,20.71,7.63,9.83,503.81,7.8,1.95,0.021,0.74,0.104,3.09,18.75,4.49,3.99,0.25,0.12,99.0,57.58408333333333
Sichuan,Mianyang,2023-07-23,24.49,6.92,10.09,842.89,0.32,2.7,0.021,0.53,0.026,3.39,16.07,5.12,5.4,0.56,0.14,107.0,60.0
Shanghai,Shanghai,2023-08-27,23.53,7.13,4.54,422.32,2.46,1.62,0.019,-0.31,0.044,2.11,25.73,4.93,5.56,0.52,0.13,106.0,53.333333333333336
Hubei,Yichang,2023-02-01,18.91,6.88,11.71,537.82,8.8,2.16,0.022,0.49,0.124,3.1,17.56,4.61,5.56,0.74,0.01,80.0,61.666666666666664
Jiangsu,Suzhou,2023-01-07,20.68,6.28,7.38,475.87,3.58,2.08,0.012,0.94,0.16,3.03,17.84,4.5,6.53,0.55,0.05,105.0,53.8345
Hubei,Yichang,2023-06-21,22.74,7.36,10.88,607.56,8.21,1.37,0.032,0.66,0.087,3.01,20.33,3.56,1.5,0.28,0.05,98.0,65.0
Henan,Zhengzhou,2023-08-29,17.06,7.45,9.29,389.18,5.55,2.03,0.032,0.35,0.111,2.26,18.18,4.03,1.63,0.62,0.14,103.0,56.41691666666666
Yunnan,Kunming,2023-11-11,20.28,7.22,6.34,424.49,4.73,1.88,0.02,0.61,0.143,2.73,21.01,4.57,4.64,0.42,0.14,88.0,51.666666666666664
Yunnan,Kunming,2023-05-10,17.2,6.91,8.26,536.25,14.21,0.53,0.013,0.56,0.095,3.26,25.11,4.51,3.54,0.39,0.18,118.0,55.0
Shandong,Qingdao,2023-09-30,12.46,7.5,7.65,375.37,1.42,2.28,0.016,0.85,0.106,2.95,18.24,2.64,4.82,0.57,0.09,83.0,62.94483333333333
Henan,Luoyang,2023-01-23,19.88,7.931000000000001,7.14,496.474,12.122,2.3100000000000005,0.030800000000000004,0.7150000000000001,0.1573,3.8500000000000005,24.739,4.796000000000001,9.779000000000002,0.7260000000000001,0.066,108.9,45.082141666666665
Beijing,Beijing,2023-10-31,21.86,7.08,8.91,398.12,1.4,2.57,0.026,0.58,0.093,2.77,23.93,4.58,4.35,1.01,0.02,84.0,60.0
Yunnan,Dali,2023-03-27,30.27,7.953000000000001,6.51,596.0020000000001,9.218000000000002,2.596,0.025300000000000003,0.759,0.1034,3.2010000000000005,27.929000000000002,5.093,5.115000000000001,0.627,0.12100000000000001,119.9,41.68775833333333
Jiangsu,Nanjing,2023-11-30,16.88,7.546000000000001,10.05,649.979,1.848,2.0460000000000003,0.0011,0.7370000000000001,0.0858,3.619,27.962000000000003,4.609000000000001,1.0230000000000001,0.12100000000000001,0.07700000000000001,123.20000000000002,59.48385
Shandong,Jinan,2023-12-21,20.31,7.17,14.37,634.44,1.21,1.78,0.022,0.85,0.191,3.03,24.31,4.22,2.85,0.5,0.07,83.0,65.0
Hubei,Wuhan,2023-05-12,18.05,7.8100000000000005,9.39,428.208,12.375000000000002,3.102,0.046200000000000005,0.462,0.16390000000000002,4.466,27.478,5.192,1.4960000000000002,0.42900000000000005,0.08800000000000001,105.60000000000001,52.084583333333335
Shandong,Qingdao,2023-05-18,30.55,6.69,10.88,535.24,7.91,2.1,0.003,0.53,0.103,3.38,17.89,4.04,5.15,0.36,0.04,112.0,61.63891666666667
Beijing,Beijing,2023-02-02,20.61,6.9,8.86,523.65,6.56,2.27,0.027,0.29,0.196,3.14,23.65,3.24,4.63,0.58,0.01,93.0,66.66666666666667
Sichuan,Mianyang,2023-09-13,22.27,6.75,13.38,443.06,0.8,1.56,0.003,0.62,0.134,3.28,13.42,4.08,6.19,0.69,0.13,107.0,63.333333333333336
Shandong,Qingdao,2023-07-07,28.55,7.6,8.88,590.39,6.6,1.68,0.007,0.5,0.041,3.04,19.96,5.3,6.01,0.7,0.08,103.0,54.334
Yunnan,Dali,2023-06-19,30.53,8.118,9.58,568.6560000000001,12.573,2.211,0.022000000000000002,0.44000000000000006,0.0198,2.9920000000000004,31.130000000000003,5.588000000000001,3.7950000000000004,0.41800000000000004,0.231,103.4,49.56321666666667
Guangdong,Guangzhou,2023-12-15,23.0,6.57,6.79,291.29,0.8,1.56,0.018,0.32,0.104,3.16,27.01,3.41,8.24,0.34,0.09,101.0,61.30591666666667
Hubei,Yichang,2023-09-16,23.6,7.26,6.79,542.77,4.87,2.12,0.015,0.31,0.084,3.16,25.01,3.75,4.84,0.66,0.1,87.0,55.0
Hubei,Wuhan,2023-10-12,15.55,7.7330000000000005,11.63,698.2470000000001,7.172,2.618,0.0297,0.29700000000000004,0.14520000000000002,4.059,19.360000000000003,2.277,6.303000000000001,0.561,0.022000000000000002,113.30000000000001,62.29825833333333
Beijing,Beijing,2023-09-01,21.81,6.39,4.31,418.09,4.17,2.41,0.028,0.78,0.069,3.42,18.82,3.44,3.27,0.12,0.13,98.0,57.47308333333333
Guangdong,Shenzhen,2023-01-15,8.86,7.19,6.93,351.62,3.63,1.73,0.023,0.39,0.035,2.37,11.94,3.37,7.11,0.97,0.1,92.0,60.0
Jiangsu,Suzhou,2023-12-02,26.71,6.88,8.95,468.34,4.12,2.48,0.023,0.58,0.161,2.8,27.78,3.29,5.15,0.63,0.02,103.0,55.0
Jiangsu,Nanjing,2023-07-19,28.92,7.744000000000001,12.94,546.557,12.540000000000001,1.287,0.006600000000000001,0.55,0.0825,3.4210000000000003,29.546000000000003,5.346000000000001,3.971,0.7480000000000001,0.05500000000000001,113.30000000000001,53.934400000000004
Zhejiang,Ningbo,2023-02-14,24.54,7.55,6.66,580.4,2.94,1.63,0.039,0.69,0.171,3.13,18.24,4.91,7.56,0.4,0.06,97.0,56.13941666666667
Henan,Luoyang,2023-08-09,22.61,8.338000000000001,5.05,588.7200000000001,13.761000000000001,2.4970000000000003,0.015400000000000002,0.40700000000000003,0.07590000000000001,2.6730000000000005,26.950000000000003,3.8500000000000005,7.942,0.671,0.11000000000000001,101.2,40.61938333333333
Sichuan,Chengdu,2023-12-06,20.03,6.864000000000001,10.42,476.70700000000005,5.357,3.036,0.020900000000000002,0.7150000000000001,0.066,3.058,29.524,4.356,5.852000000000001,0.319,0.132,118.80000000000001,51.666666666666664
Hubei,Yichang,2023-02-25,23.49,7.56,7.81,313.1,0.59,1.19,0.018,0.3,0.078,3.03,24.14,4.79,0.33,0.64,0.11,89.0,66.11166666666666
Sichuan,Mianyang,2023-11-08,18.99,6.97,7.16,509.0,0.43,0.74,0.015,0.26,0.203,3.03,23.71,4.64,5.62,0.42,0.07,85.0,65.0
Beijing,Beijing,2023-08-13,16.17,6.11,6.15,509.39,1.92,2.33,0.02,0.37,0.092,2.48,18.36,4.58,2.34,0.49,0.06,103.0,58.362750000000005
Guangdong,Shenzhen,2023-10-19,16.56,7.55,3.26,446.89,2.1,1.98,0.019,0.57,0.134,3.14,14.59,4.32,6.27,0.41,0.01,101.0,59.47275
Hubei,Wuhan,2023-02-24,20.56,6.743,12.88,498.509,3.586,2.4090000000000003,0.0198,0.5940000000000001,0.07150000000000001,3.333,33.05500000000001,3.4100000000000006,6.6770000000000005,0.396,0.099,111.10000000000001,58.333333333333336
Guangdong,Guangzhou,2023-03-24,21.44,7.84,7.92,575.67,4.12,1.21,0.037,0.42,0.121,3.86,22.12,6.23,5.27,0.36,-0.02,115.0,58.668000000000006
Shandong,Jinan,2023-07-21,19.26,7.24,11.04,510.16,4.13,1.99,0.022,0.68,0.133,3.58,19.9,1.75,7.35,0.45,0.06,92.0,61.666666666666664
Hubei,Yichang,2023-01-11,20.56,7.02,10.56,654.15,4.03,2.12,0.016,0.83,0.152,3.08,21.18,4.03,5.32,0.48,0.05,109.0,58.333333333333336
Henan,Zhengzhou,2023-02-26,20.65,6.88,3.37,502.06,0.56,1.55,0.032,0.67,0.036,1.99,24.33,2.66,6.66,0.37,0.13,88.0,61.666666666666664
Guangdong,Shenzhen,2023-11-08,19.51,6.96,8.93,556.8,1.98,1.58,0.024,0.42,0.1,2.65,19.11,1.44,3.37,0.38,0.1,96.0,70.0
Beijing,Beijing,2023-11-22,15.7,7.71,11.25,304.91,15.05,2.27,0.021,0.5,0.114,4.08,17.63,6.05,6.7,0.57,0.13,100.0,55.69541666666667
Yunnan,Kunming,2023-02-17,10.0,5.95,10.64,495.29,1.63,0.93,0.023,0.32,0.165,3.2,12.4,3.58,5.91,0.44,0.11,117.0,62.918749999999996
Shanghai,Shanghai,2023-07-11,5.23,6.74,6.27,534.9,3.53,2.73,0.05,0.43,0.102,3.51,25.05,4.18,3.05,0.86,0.13,83.0,51.666666666666664
Shandong,Jinan,2023-12-30,27.77,7.02,6.67,536.01,4.47,2.23,0.028,0.35,0.147,3.26,18.63,3.44,4.64,0.31,0.11,109.0,61.666666666666664
